#sID	sQuestName	iQType	sQTip	iOpenTime	iCloseTime	sOConditions	sFinshQType	iGetManager	iQuestIngManager	iFinshQuestManager	iGiftID1	iRepeat
M00191007	修羅宮救了鞏光傑	1	鞏光傑出現	0	0	0	(1,0,0)	0	0	0	0	0
M00191008	龍王線_收服各派	1	收服各派開關	0	0	0	(1,0,0)	0	0	500020005	0	0
M00191009	去過毒龍教	1	準備跟鞏光傑要神木王鼎	0	0	0	(1,0,0)	0	0	0	0	0
M00191010	百草門人說鞏不在	1	百草門人說鞏光傑被抓了	0	0	0	(1,0,0)	0	0	91900003	0	0
M00191011	阻擋入各大門派	1	在收服各派任務後移除	0	0	0	(1,0,0)	0	0	0	0	0
M00191012	滅海鯊幫	1	滅海鯊幫	0	0	0	(1,0,0)	0	0	0	0	0
M00191013	滅天山派	1	滅天山派	0	0	0	(1,0,0)	0	0	0	0	0
M00191014	逼方雲華吃藥	1	逼方雲華吃藥	0	0	0	(1,0,0)	0	0	0	0	0
M00191015	幫陳公殺乞丐	1	殺死流竄的乞丐	0	0	0	(1,0,0)	0	0	0	0	0
M00191016	收服長虹鏢局	1	大地圖攔截長虹鏢局	0	0	0	(1,0,0)	0	0	100077701	0	0
M00191017	收服毒龍教	1	玄冥子幹黃娟	0	0	0	(1,0,0)	0	0	0	0	0
M00191018	收服青城派	1	讓紫陽子知道厲害	0	0	0	(1,0,0)	0	0	100122001	0	0
M00191019	收服鑄劍山莊	1	收服鑄劍山莊	0	0	0	(1,0,0)	0	0	0	0	0
M00191020	收服各派後找玄冥子	1	準備去逍遙派殺人	0	0	0	(9,M00013001,0)*(9,M00013002,0)*(9,M00191001,0)*(9,M00191003,0)*(9,M00191006,0)*(9,M00191012,0)*(9,M00191013,0)*(9,M00191014,0)*(9,M00191015,0)*(9,M00191016,0)*(9,M00191017,0)*(9,M00191018,0)*(9,M00191019,0)*(9,M00191026,0)*(9,M00191027,0)	500020006	500020006	500020002	0	0
M00191021	拿到蠱王後找玄冥子	1	準備觸發裝清俊任務	0	0	0	(1,0,0)	0	0	500020003	0	0
M00191022	拿到七彩蠱王	1	殺死了怪醫少女	0	0	0	(1,0,0)	0	0	0	0	0
M00191024	殺死龍王後問藍婷	1	將五毒寶典交給藍婷	0	0	0	(2,920008,1)	0	0	500020004	0	0
M00191025	蒐集五毒寶典	1	搜到了五毒寶典	0	0	0	(1,0,0)	0	0	0	0	0
M00191026	幫陳公殺乞丐_成都	1	殺死流竄的乞丐	0	0	0	(1,0,0)	0	0	0	0	0
M00191027	幫陳公殺乞丐_杭州	1	殺死流竄的乞丐	0	0	0	(1,0,0)	0	0	0	0	0
M00191028	龍王線_禁入少林	1	再也不能入少林	0	0	0	(1,0,0)	0	0	0	0	0
M00191029	龍王線_荊棘對曹表白	1	在華山荊棘表白	0	0	0	(1,0,0)	0	0	0	0	0
M00191030	龍王線_阻擋進入華山	1	阻擋進入華山	0	0	0	(1,0,0)	0	0	0	0	0
M00192001	成都城擋大門	1	不能離開成都	0	0	0	(1,0,0)	0	0	0	0	0
M00192002	成都城擋其他路	1	一定要先去芙蓉坊	0	0	0	(1,0,0)	0	0	0	0	0
M00192003	跟年老說話	1	說完話去拜會三大掌門	0	0	0	(1,0,0)	0	0	0	0	0
M00192004	跟年老說話2	1	已拜會三大掌門	0	0	(9,M00190111,0)*(9,M00190072,0)*(9,M00192005,0)	(1,0,0)	0	0	91900004	0	0
M00192005	跟鞏光傑說過話	1	純紀錄	0	0	0	(1,0,0)	0	0	0	0	0
M00192006	準備開始找食材	1	夏侯非任務強制結束	0	0	0	(1,0,0)	0	0	0	0	0
M00192007	小師妹在練習	1	小師妹練習	0	0	0	(9,M00192027,0)*(9,M00192008,0)*(2,990034,1)*(2,990033,1)*(2,220346,1)	91900005	91900005	91900022	0	0
M00192008	拿稻香米	1	米店老闆直接送	0	0	0	(1,0,0)	0	0	91900006	920136	0
M00192009	拿辣椒	1	土紅椒任務	0	0	0	(1,0,0)	0	0	91900007	0	0
M00192010	用兩千買辣椒	1	土紅椒任務-2000元	0	0	0	(3,0,2000)	91900010	91900010	91900008	920137	0
M00192011	當辣椒的試驗品	1	土紅椒任務-100氣血	0	0	0	(1,0,0)	0	0	91900009	920138	0
M00192012	肉店老闆提到紀玟	1	紀紋好感>10	0	0	(6,100056,10)*(10,M00192013,0)	(1,0,0)	0	0	91900011	0	0
M00192013	肉店老闆提到紀玟	1	紀紋好感<10	0	0	(10,M00192012,0)	(1,0,0)	0	0	91900012	0	0
M00192014	紀玟放打獵	1	認識紀玟紀玟放你打獵	0	0	0	(1,0,0)	0	0	91900013	0	0
M00192015	紀玟不放打獵	1	不認識紀玟,偷偷打烈	0	0	0	(1,0,0)	0	0	91900014	0	0
M00192016	鞏光傑好感高給月蘭草	1	鞏光傑好感夠高	0	0	(9,M00190059,0)*(10,M00192017,0)	(1,0,0)	0	0	91900015	0	0
M00192017	鞏光傑好感低不給月蘭草	1	鞏光傑好感不夠高	0	0	(9,M00190060,0)*(10,M00192016,0)	(1,0,0)	0	0	91900016	0	0
M00192018	用兩千買月蘭草	1	月蘭草任務-2000元	0	0	0	(3,0,2000)	91900019	91900019	91900017	0	0
M00192019	決定用幹的或者沒錢	1	月蘭草任務靠史燕	0	0	0	(1,0,0)	0	0	91900018	0	0
M00192020	蕭遙出現在破廟	1	記錄用	0	0	(10,M00192021,0)	(1,0,0)	0	0	0	0	0
M00192021	史燕出現在破廟	1	記錄用	0	0	(10,M00192020,0)	(1,0,0)	0	0	0	0	0
M00192022	破廟跟史燕說話	1	公孫堅出現	0	0	(10,M00192023,0)	(1,0,0)	0	0	91900020	0	0
M00192023	破廟跟蕭遙說話	1	公孫堅出現	0	0	(10,M00192022,0)	(1,0,0)	0	0	91900021	0	0
M00192024	看見唐冠男殺鳥	1	記錄用	0	0	0	(1,0,0)	0	0	0	0	0
M00192025	被唐冠男毒死的屍體	1	記錄用	0	0	0	(1,0,0)	0	0	91900023	920279	0
M00192026	觸發唐門事件	1	記得他媽要關	0	0	0	(1,0,0)	0	0	0	0	0
M00192027	熊肉任務標記	1	拿到熊肉了	0	0	0	(1,0,0)	0	0	0	0	0
M00193001	成都找燕宇1（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	21930001	0	0
M00193002	成都找燕宇2（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	21930002	0	0
M00196001	找紀玟拿射雕弓（盟主線）	1	一次性對話	0	0	0	(1,0,0)	0	0	21961001	0	0
M00196002	叫主角去打獵（盟主線）	1	從動畫中給	0	0	0	(1,0,0)	0	0	21961002	0	0
M00196003	打獵成功，給射雕弓（盟主線）	1	0	0	0	0	(2,100261,5)*(2,100266,5)*(2,100267,5)*(2,100270,1)	0	21961002	21961003	0	0
M00196004	夏侯非的報恩	1	0	0	0	0	(1,0,0)	0	0	10085602	0	0
M00196005	獲得尚方鹹魚寶劍	1	記錄用	0	0	0	(1,0,0)	0	0	360105604	0	0
M00196006	絕刀亂舞陣	1	挑戰陣法成功	0	0	0	(1,0,0)	0	0	0	0	0
M00196007	說書人前置	1	拿西方極樂	0	0	0	(1,0,0)	0	0	110013003	0	0
M00196008	說書人判斷	1	拿西方極樂	0	0	0	(2,100416,1)	110013001	110013001	110013002	0	0
M00196009	絕刀弟子報位置	1	開經歷	0	0	0	(1,0,0)	100086051	100086051	100086051	500024	0
M00196010	百草門跳跳成功	1	記錄用	0	0	0	(1,0,0)	0	0	0	0	0
M00196011	饕客拜師	1	給食物	0	0	0	(1,0,0)	0	0	360107002	0	0
M00196012	饕客之後對話	1	說話用	0	0	0	(1,0,0)	0	0	360107003	0	1
M00200001	天龍教_開會遲到	1	觸發曦來開會動畫	0	0	0	(1,0,0)	0	0	0	0	0
M00200002	天龍教_宮夕瑤煲湯	1	煲湯劇情	0	0	0	(1,0,0)	0	0	0	0	0
M00200003	天龍教_玄冥子獻茶	1	玄冥子獻茶	0	0	0	(1,0,0)	0	0	0	0	0
M00200004	天龍教_開完會，mapicon觸發用	1	各自歸位	0	0	0	(1,0,0)	0	0	0	0	0
M00200005	天龍教_教主被抓後，觸發動畫08	1	目前設在07最後	0	0	0	(1,0,0)	0	0	0	0	0
M00200006	天龍教_腰痠小兵	1	一次性對話	0	0	0	(1,0,0)	0	0	22000015	0	0
M00200007	天龍教_家鄉口音	1	一次性對話	0	0	0	(1,0,0)	0	0	22000014	0	0
M00200008	天龍教_外野手現身	1	曦看完風景後現身	0	0	0	(1,0,0)	0	0	0	0	0
M00201018	龍王線_玄冥子指點	1	每日申時師叔指點	0	0	0	(1,0,0)	0	0	500020002	0	1
M00230001	密道出來，觸發失火	1	22300008	0	0	0	(1,0,0)	0	0	0	0	0
M00230002	讓表建的人出現	1	記錄用	0	0	0	(1,0,0)	0	0	0	0	0
M00202001	龍王線_殺死荊棘	1	主角背叛了荊棘,準備入殿	0	0	0	(1,0,0)	0	0	0	0	0
M00202006	龍王線_加入天龍教	1	觸發天龍教大廳前	0	0	0	(1,0,0)	0	0	0	0	0
M00202008	龍王線_四處觀光	1	夜叉帶主角等人去閒晃	0	0	0	(1,0,0)	0	0	0	0	0
M00202010	龍王線_到大廳集合	1	準備回大廳找龍王	0	0	0	(1,0,0)	0	0	0	0	0
M00202011	龍王線_準備打少林	1	出天龍教前觸發	0	0	0	(1,0,0)	0	0	0	0	0
M00202015	龍王線_去拿七彩蠱王	1	準備去毒龍教	0	0	0	(1,0,0)	0	0	0	0	0
M00202017	龍王線_子時找玄冥	1	主角跟玄冥子準備謀反	0	0	0	(1,0,0)	0	0	0	0	0
M00202018	龍王線_追殺摩乎羅迦	1	殺死聽到祕密的摩乎羅迦	0	0	0	(1,0,0)	0	0	0	0	0
M00202020	龍王線_殺死摩乎羅迦後	1	準備找玄冥子刺殺龍王	0	0	0	(1,0,0)	0	0	0	0	0
M00202021	龍王線_造反殺龍王	1	造反殺死龍王	0	0	0	(1,0,0)	0	0	0	0	0
M00202024	龍王線_造反殺玄冥子	1	造反殺死玄冥子	0	0	0	(1,0,0)	0	0	0	0	0
M00202030	龍王線_見到莊人駿	1	觸發後山玄冥子殺莊人駿	0	0	0	(1,0,0)	0	0	0	0	0
M00202031	龍王線_莊人駿已死	1	玄冥子殺死莊人駿	0	0	0	(1,0,0)	0	0	0	0	0
M00202032	龍王線_找發瘋的小兵	1	去洛陽破廟找發瘋小兵	0	0	0	(1,0,0)	0	0	0	0	0
M00202033	龍王線_谷月軒路線前置	1	不搜怪醫少女的屍體	0	0	0	(1,0,0)	0	0	0	0	0
M00202034	龍王線_與夜叉對話	1	攻略夜叉	0	0	0	(1,0,0)	0	0	0	0	0
M00202035	龍王線_武當派檔門	1	不讓進武當派	0	0	0	(1,0,0)	0	0	0	0	0
M00225001	通知天山武林大會	1	一次性對話	0	0	0	(1,0,0)	0	0	22261010	0	0
M00225002	天池滑冰	1	一次性對話	0	0	0	(1,0,0)	0	0	0	0	0
M00225003	阿忠釣魚	1	一次性對話	0	0	0	(1,0,0)	0	0	0	0	0
M00225004	兔肉換箭	1	前置	0	0	0	(1,0,0)	0	0	0	0	0
M00225005	兔肉換箭	1	判定	0	0	(7,100278,5)	(2,100278,5)	0	0	22261209	0	1
M00225006	和阿忠買怪鯰魚	1	前置	0	0	0	0	0	0	0	0	0
M00225007	和阿忠買怪鯰魚	1	特殊對話	0	0	(11,0,20000)	0	0	0	22261018	0	0
M00225008	買過魚囉	1	記錄用	0	0	0	(1,0,0)	0	0	0	0	0
M00225009	買過魚囉	1	對話用	0	0	0	(1,0,0)	0	0	22261020	0	0
M00225010	換過箭的對話	1	煩死了	0	0	0	(1,0,0)	0	0	22261109	0	1
M00250001	聽阿都的心事	1	聽阿都的心事	0	0	0	(1,0,0)	0	0	250001001	250001	0
M00250002	幫阿都送禮	1	幫阿都送禮；和阿春交談	0	0	(7,230004,1)	(2,230004,1)	0	0	250002001	0	0
M00250003	回報阿都	1	回報阿都	0	0	0	(1,0,0)	0	0	250003001	250002	0
M00251001	成都找燕宇（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	25100101	0	0
M00251002	破廟燕宇被圍攻（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	25100102	0	0
M00251003	解救燕宇（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	25100103	0	0
M00262001	綠光擋門	1	綠光擋門	0	0	0	(1,0,0)	0	0	0	0	0
M00262002	左側第一次共鳴	1	第二次共鳴前置	0	0	0	(1,0,0)	0	0	0	0	0
M00262003	右側第一次共鳴	1	第二次共鳴前置	0	0	0	(1,0,0)	0	0	0	0	0
M00262004	左第二次共鳴	1	通過綠光	0	0	0	(1,0,0)	0	0	0	0	0
M00262005	右第二次共鳴	1	通過綠光	0	0	0	(1,0,0)	0	0	0	0	0
M00262006	綠光擋門	1	綠光擋門	0	0	0	(1,0,0)	0	0	0	0	0
M00262007	通過綠光	1	第二次共鳴時給進行中	0	0	0	(1,0,0)	0	0	0	0	0
M00262008	落石擋門	1	落石擋門	0	0	0	(1,0,0)	0	0	0	0	0
M00262009	開啟異界之門	1	開啟異界之門	0	0	0	(1,0,0)	0	0	0	0	0
M00262010	是否進去	1	是否進去	0	0	0	(1,0,0)	0	0	0	0	0
M00270001	西域村落事件1（東廠線）	0	一次性對話	0	0	0	(1,0,0)	0	0	270001001	0	0
M00270002	西域村落事件2（東廠線）	0	一次性對話	0	0	0	(1,0,0)	0	0	270001002	0	0
M00270003	西域村落事件3（東廠線）	0	一次性對話	0	0	0	(1,0,0)	0	0	270001003	0	0
M00270004	西域村落事件4（東廠線）	0	一次性對話	0	0	0	(1,0,0)	0	0	270001004	0	0
M00271001	準備去放神木王鼎了	1	記錄用	0	0	0	(1,0,0)	0	0	0	0	0
M00280001	靈隱寺事件1（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	28001001	0	0
M00280002	靈隱寺事件2（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	28001002	0	0
M00280003	靈隱寺事件3（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	28001003	0	0
M00280004	靈隱寺事件4（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	28001004	0	0
M00280005	靈隱寺事件5（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	28001005	0	0
M00280006	靈隱寺事件6（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	28001006	0	0
M00280007	靈隱寺事件7（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	28001007	0	0
M00280008	靈隱寺追蕭遙1（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	28001008	0	0
M00280009	靈隱寺追蕭遙2（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	28001009	0	0
M00280010	靈隱寺追蕭遙3（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	28001010	0	0
M00281001	靈隱寺會見陳公公	1	龍王線任務	0	0	0	(1,0,0)	0	0	92810001	0	0
M00300001	寶藏島事件1（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	23000001	0	0
M00300002	寶藏島事件2（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	23000002	0	0
M00300003	寶藏島事件3（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	23000003	0	0
M00300004	寶藏島事件4（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	23000004	0	0
M00300005	寶藏島事件5（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	23000005	0	0
M00300006	寶藏島事件6（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	23000006	0	0
M00300007	丐幫寶藏島決戰1（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	23000007	0	0
M00300008	丐幫寶藏島決戰2（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	23000008	0	0
M00300009	丐幫寶藏島決戰3（大忠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	23000009	0	0
87301000	四高手死亡標記_寶藏島撤退戰（大忠線）	1	標記用	0	0	0	(1,0,0)	0	0	0	0	0
87301001	四高手死亡標記_寶藏島撤退戰（大忠線）	1	標記用	0	0	0	(1,0,0)	0	0	0	0	0
87301002	四高手死亡標記_寶藏島撤退戰（大忠線）	1	標記用	0	0	0	(1,0,0)	0	0	0	0	0
87301003	四高手死亡標記_寶藏島撤退戰（大忠線）	1	標記用	0	0	0	(1,0,0)	0	0	0	0	0
M00310000	忘憂谷贈禮	1	判斷開始結束	0	0	0	(1,0,0)	0	0	0	0	0
M00310001	送禮給仙音	0	關閉box	0	0	0	(1,0,0)	0	0	0	0	0
M00310002	送禮給橘叟	0	關閉box	0	0	0	(1,0,0)	0	0	0	0	0
M00310008	忘憂谷是否出發打嫖	0	忘憂谷是否出發打嫖	0	0	0	(1,0,0)	0	0	0	0	0
M00310009	忘憂谷送禮：神醫	1	忘憂谷送禮：神醫	0	0	0	(2,100304,1)	0	0	23100004	310001	0
M00310010	忘憂谷送禮：花痴	1	忘憂谷送禮：花痴	0	0	0	(2,100304,1)	0	0	23100006	310002	0
M00310011	忘憂谷送禮：醉仙	1	忘憂谷送禮：醉仙	0	0	0	(1,0,0)	0	0	23100008	0	0
M00310012	忘憂谷送禮：仙音	1	忘憂谷送禮：仙音	0	0	0	(2,100304,1)	0	0	23100010	310003	0
M00310013	忘憂谷送禮：棋叟	1	忘憂谷送禮：棋叟	0	0	0	(2,100304,1)	0	0	23100012	310004	0
M00310014	分牠一口	1	記錄用	0	0	0	(1,0,0)	0	0	0	0	0
M00340001	華山空氣牆	1	一次性對話	0	0	0	(1,0,0)	0	0	0	0	0
M00340002	少年英雄會鞏光傑	1	一次性對話	0	0	(6,100096,30)	(1,0,0)	0	0	93400001	0	0
M00340003	少年英雄會小師妹	1	一次性對話	0	0	0	(1,0,0)	0	0	93400002	0	0
M00340004	少年英雄會方雲華	1	一次性對話	0	0	0	(1,0,0)	0	0	93400008	0	0
M00340005	少年英雄會江瑜	1	一次性對話	0	0	0	(1,0,0)	0	0	93400011	0	0
M00340006	少年英雄會傅劍寒	1	一次性對話	0	0	(6,100092,30)	(1,0,0)	0	0	93400012	0	0
M00340007	少年英雄會蕭遙	1	一次性對話	0	0	(6,100098,30)	(1,0,0)	0	0	93400013	0	0
M00340008	少年英雄會任劍南	1	一次性對話	0	0	(6,100094,30)	(1,0,0)	0	0	93400014	0	0
M00340009	少年英雄會虛真	1	一次性對話	0	0	0	(1,0,0)	0	0	93400015	0	0
M00340010	少年英雄會秦紅殤	1	一次性對話	0	0	(6,100057,30)	(1,0,0)	0	0	93400016	0	0
M00340011	少年英雄會齊麗	1	一次性對話	0	0	(6,100060,30)	(1,0,0)	0	0	93400017	0	0
M00340012	少年英雄會商仲仁	1	一次性對話	0	0	0	(1,0,0)	0	0	93400020	0	0
M00340013	參加少年英雄會過	1	一次性對話	0	0	0	(1,0,0)	0	0	0	0	0
M00346001	開始找曹惡華	1	顯示NPC用	0	0	0	(1,0,0)	0	0	0	0	0
M00346002	援救華山結束	1	控制NPC說話用	0	0	0	(1,0,0)	0	0	0	0	0
M00346003	是否開啟武林大會	1	大門派邀請完後	0	0	(9,M00996001,0)*(9,M00160026,0)*(9,M99000039,0)*(9,M00106001,0)	(1,0,0)	0	0	23461201	0	0
M00990001	森林（東廠線）	1	一次性對話	0	0	0	(1,0,0)	0	0	29900001	0	0
M00996001	紀錄抓到方雲華	1	開啟武林大會用	0	0	0	(1,0,0)	0	0	0	0	0
M99000001	隊友:王蓉	1	一次性對話	0	0	(6,100021,100)	(1,0,0)	0	0	99002101	0	1
M99000002	隊友:沈湘芸	1	一次性對話	0	0	(6,100035,100)	(1,0,0)	0	0	99003501	0	1
M99000003	隊友:古時	1	一次性對話	0	0	(6,100036,100)	(1,0,0)	0	0	99003601	0	1
M99000004	隊友:虛真	1	一次性對話	0	0	(6,100043,100)	(1,0,0)	0	0	99004301	0	1
M99000005	隊友:無戒	1	一次性對話	0	0	0	(1,0,0)	0	0	99004801	0	1
M99000006	隊友:任清璇	1	一次性對話	0	0	(6,100054,100)	(1,0,0)	0	0	99005401	0	1
M99000007	隊友:趙雅兒	1	一次性對話	0	0	(6,100055,10)	(1,0,0)	0	0	99005501	0	1
M99000008	隊友:紀文	1	一次性對話	0	0	(6,100056,100)	(1,0,0)	0	0	99005601	0	1
M99000009	隊友:秦紅殤	1	一次性對話	0	0	(6,100057,100)	(1,0,0)	0	0	99005701	0	1
M99000010	隊友:藍婷	1	一次性對話	0	0	(6,100058,100)	(1,0,0)	0	0	99005801	0	1
M99000011	隊友:史燕	1	一次性對話	0	0	(6,100059,100)	(1,0,0)	0	0	99005901	0	1
M99000012	隊友:阿麗	1	一次性對話	0	0	(6,100060,100)	(1,0,0)	0	0	99006001	0	1
M99000013	隊友:風吹雪正	1	一次性對話	0	0	(6,100061,10)	(1,0,0)	0	0	99006101	0	1
M99000014	隊友:風吹雪邪	1	一次性對話	0	0	(6,100061,10)	(1,0,0)	0	0	99006103	0	1
M99000015	隊友:西門峰	1	一次性對話	0	0	(6,100072,100)	(1,0,0)	0	0	99007201	0	1
M99000016	隊友:關偉	1	一次性對話	0	0	(6,100078,100)	(1,0,0)	0	0	99007801	0	1
M99000017	隊友:唐冠南	1	一次性對話	0	0	0	(1,0,0)	0	0	99008101	0	1
M99000018	隊友:唐中慧	1	一次性對話	0	0	(6,100082,100)	(1,0,0)	0	0	99008201	0	1
M99000019	隊友:夏侯非	1	一次性對話	0	0	(6,100085,100)	(1,0,0)	0	0	99008501	0	1
M99000020	隊友:商種人	1	一次性對話	0	0	0	(1,0,0)	0	0	99008901	0	1
M99000021	隊友:楊雲	1	一次性對話	0	0	(6,100091,100)	(1,0,0)	0	0	99009101	0	1
M99000022	隊友:傅劍寒	1	一次性對話	0	0	(6,100092,100)	(1,0,0)	0	0	99009201	0	1
M99000023	隊友:任劍南	1	一次性對話	0	0	(6,100094,100)	(1,0,0)	0	0	99009401	0	1
M99000024	隊友:鞏光傑	1	一次性對話	0	0	0	(1,0,0)	0	0	99009601	0	1
M99000025	隊友:逍遙	1	一次性對話	0	0	(6,100098,100)	(1,0,0)	0	0	99009801	0	1
M99000026	隊友:黑無常	1	一次性對話	0	0	0	(1,0,0)	0	0	99010901	0	1
M99000027	隊友:白無常	1	一次性對話	0	0	0	(1,0,0)	0	0	99011001	0	1
M99000028	隊友:陸少臨	1	一次性對話	0	0	(6,100297,100)	(1,0,0)	0	0	99029701	0	1
M99000029	隊友:花癡	1	一次性對話	0	0	(6,100419,100)	(1,0,0)	0	0	99041901	0	1
M99000030	西門玄給謝禮	1	一次性對話	0	0	0	(1,0,0)	0	0	99007101	0	0
M99000031	盟主線杭州丐幫任務	1	一次性對話	0	0	0	(1,0,0)	0	0	0	0	0
M99000032	打東廠的人	1	一次性對話	0	0	0	(1,0,0)	0	0	21360002	0	0
M99000033	東廠消失	1	一次性對話	0	0	0	(1,0,0)	0	0	0	0	0
M99000034	流浪廚師給任務	1	一次性對話	0	0	0	(1,0,0)	0	0	21360004	0	0
M99000035	流浪廚師交任務	1	一次性對話	0	0	0	(2,100175,3)*(2,100151,3)	21360005	21360005	21360006	0	0
M99000036	回報李浩給三把key	1	一次性對話	0	0	(7,990112,3)	(2,990112,3)	0	0	21360007	0	0
M99000037	跟掌櫃交任務	1	一次性對話	0	0	0	(1,0,0)	0	0	21360008	0	0
M99000038	掌櫃對話改變	1	一次性對話	0	0	0	(1,0,0)	0	0	21360010	0	0
M99000039	人殺光光	1	一次性對話	0	0	0	(1,0,0)	0	0	0	0	0
M99000040	天劍門一次性對話	1	一次性對話	0	0	0	(1,0,0)	0	0	90100001	500025	0
M99000041	成都與蕭遙再次對話	1	一次性對話	0	0	0	(1,0,0)	0	0	99190001	0	1
M99000042	成都與史燕再次對話	1	一次性對話	0	0	0	(1,0,0)	0	0	99190002	0	1
M99000043	記錄拿到百里香	1	一次性對話	0	0	0	(1,0,0)	0	0	0	0	0
M99000044	隊友:紀文	1	一次性對話	0	0	(6,100056,10)	(1,0,0)	0	0	99005603	0	1
M99000045	隊友:鞏光傑	1	一次性對話	0	0	(6,100096,100)	(1,0,0)	0	0	99009603	0	1
M99000046	隊友:任劍南	1	一次性對話	0	0	0	(1,0,0)	0	0	99009403	0	1
M99000047	隊友:西門峰	1	一次性對話	0	0	0	(1,0,0)	0	0	99007203	0	1
M99000048	隊友:關偉	1	一次性對話	0	0	0	(1,0,0)	0	0	99007803	0	1
M99000049	隊友:夏侯非	1	一次性對話	0	0	0	(1,0,0)	0	0	99008503	0	1
M99000050	找史燕易容	1	紀錄任務:天王線找史燕	0	0	0	(1,0,0)	0	0	0	0	0
M99000051	找雷震天易容	1	紀錄任務:天王線找雷震天	0	0	0	(1,0,0)	0	0	0	0	0
M99000052	找史燕易容:驛站車夫	1	驛站車夫通知史燕	0	0	0	(1,0,0)	0	0	99801001	0	0
M99000053	跟史燕在毒女家會合	1	毒女家會合史燕	0	0	0	(1,0,0)	0	0	0	0	0
M99000054	洛陽市集找雷震天	1	洛陽市集直接找雷震天	0	0	0	(1,0,0)	0	0	99801002	0	0
M99000055	杭州找易容高手蘇三	1	易容高手蘇三	0	0	0	(2,100205,3)	99801005	99801005	99801006	0	0
M99000056	蒐集材料給蘇三(史燕)	1	藍色染料,神奇麵粉,唐寅飾物	0	0	(10,M99000058,0)*(9,M99000050,0)	(2,990115,1)*(2,990116,1)*(2,990117,1)*(9,M99000053,0)	99801003	99801003	99801004	0	0
M99000057	蘇三出現需要	1	蘇三出現	0	0	0	(1,0,0)	0	0	0	0	0
M99000058	蒐集材料給蘇三(雷震天)	1	藍色染料,神奇麵粉,唐寅飾物	0	0	(10,M99000056,0)*(9,M99000051,0)	(2,990115,1)*(2,990116,1)*(2,990117,1)*(9,M99000054,0)	99801003	99801003	99801004	0	0
M99000059	名門正派擋門	1	一次性對話	0	0	0	(1,0,0)	0	0	0	0	0
M99000060	魚販賣神魚	1	魚販賣神魚一條1萬	0	0	0	(3,0,16000)	99801009	99801009	99801010	0	0
M99000061	包子店老闆要神奇麵粉	1	包子店老闆要七星棍	0	0	0	(2,990119,1)	99801012	99801013	99801014	0	0
M99000062	店小二說七星棍被當了	1	準備去當鋪	0	0	0	(1,0,0)	0	0	99801015	0	0
M99000063	當鋪問棍子下落	1	老闆說棍子讓史綱贖走了	0	0	0	(1,0,0)	0	0	99801016	0	0
M99000064	找史剛要七星棍	1	史剛要你逮捕犯人	0	0	(10,M99000065,0)	(9,M99000064,0)	99801017	99801018	99801131	0	0
M99000065	找史剛要七星棍	1	好感>100直接給	0	0	(6,100065,100)*(10,M99000064,0)	(1,0,0)	0	0	99801019	0	0
M99000066	藍色染料(跟藍婷友好)	1	跟布店老闆問染料	0	0	(6,100058,100)*(10,M99000067,0)	(2,100007,10)	99801020	99801021	99801022	0	0
M99000067	藍色染料	1	跟布店老闆問染料	0	0	(10,M99000066,0)	(2,100007,10)	99801024	99801021	99801022	0	0
M99000068	賣身葬父母	1	唐伯虎把秋香1	0	0	0	(1,0,0)	0	0	99801025	0	0
