#iItemID	sItemName	iItemKint	iTtemType	sIcon	sTip	iItemBuy	iItemSell	iItemStack	iMixStack	iItemUse	iUseTime	iAddType	iRecover1	iArg1	iValue1	iString	iRecover2	iArg2	iValue2	iString	iRecover3	iArg3	iValue3	iString	iString	iLocking	iAmsType	sNpcLike	sUseLimit	tip	sell
910036	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：八十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	220104	80	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910037	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：七十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	200015	70	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910038	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：七十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	220107	70	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910039	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990050	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910040	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990051	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910041	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990052	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910042	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990053	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910043	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990054	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910044	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990050	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910045	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990051	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910046	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990052	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910047	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990053	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910048	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	990054	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910049	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：三十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	600113	30	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910050	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：三十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	600203	30	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910051	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：四十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	660012	40	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910052	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：四十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	660011	40	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910053	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：五十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	680006	50	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910054	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：五十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	600119	50	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910055	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：六十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	600022	60	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910056	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：六十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	600120	60	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910057	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：七十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	680008	70	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910058	古扇	0	8	i00280	【待鉴定物品】<br>可鉴定等级：八十<br>年代久远的扇子	588 	188 	0	0	1	1	0	7	600507	80	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910059	古扇	0	8	i00278	【待鉴定物品】<br>可鉴定等级：八十<br>年代久远的扇子	588 	188 	0	0	1	1	0	7	600508	80	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910060	老旧的木箱	0	8	i00420	【待鉴定物品】<br>可鉴定等级：三十<br>残破的木箱，里面不知装有什么东西	588 	188 	0	0	1	1	0	7	600001	30	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910061	新年礼盒	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>新年礼盒，里面不知装有什么东西	500 	1 	0	0	1	1	0	7	200302	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910062	新年礼盒	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>新年礼盒，里面不知装有什么东西	1000 	1 	0	0	1	1	0	7	200006	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
910063	新年礼盒	0	8	i00420	【待鉴定物品】<br>可鉴定等级：不拘<br>新年礼盒，里面不知装有什么东西	1500 	1 	0	0	1	1	0	7	200311	0	0	4	6	2	200038	0	0	0	0	200093	0	0	0	0	0	0
920001	风神腿法秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：武学：200<br>失传的腿法绝学	1 	1 	1	0	1	1	0	20	0	70033	200084	19	0	21102	0	7	920025	0	0	0	0	0	0	(0,1,200)	0	0
920002	如来神掌秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：气血3000<br>失传的掌法绝学	1 	1 	1	0	1	1	0	20	0	70008	200084	19	0	20108	0	7	920026	0	0	0	0	0	0	(0,5,3000)	0	0
920003	打狗棍法秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：棍法80<br>失传的棍法绝学	1 	1 	1	0	1	1	0	20	0	70024	200084	19	0	20603	0	7	920027	0	0	0	0	0	0	(2,5,80)	0	0
920004	独孤九剑秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：武学150<br>失传的剑法绝学	1 	1 	1	0	1	1	0	20	0	70016	200084	19	0	20405	0	7	920028	0	0	0	0	0	0	(0,1,150)	0	0
920005	诸子剑法秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：实战200<br>失传的剑法绝学	1 	1 	1	0	1	1	0	20	0	70015	200084	19	0	20404	0	7	920029	0	0	0	0	0	0	(0,0,200)	0	0
920006	醉棍秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：酒道：100<br>失传的武功绝学	1 	1 	1	0	1	1	0	20	0	70023	200084	19	0	20602	0	7	920030	0	0	0	0	0	0	(4,6,100)	0	0
920007	飞瀑连环指秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：书法：50<br>失传的武功绝学	1 	1 	1	0	1	1	0	20	0	70011	200084	19	0	20203	0	7	920031	0	0	0	0	0	0	(4,5,50)	0	0
920008	五毒宝典	4	0	i00532	苗疆毒龙教失传的秘籍。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
920009	逍遥棍法秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：武学：50	1 	1 	1	0	1	1	0	20	0	70022	200084	19	0	20601	0	7	920032	0	0	0	0	0	0	(0,1,50)	0	0
920010	华山剑经	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：剑法：80<br>使用后攻击力增加50	1 	1 	1	0	1	1	0	13	0	50	200089	0	0	0	0	0	0	0	0	0	0	0	0	(2,3,80)	0	0
920011	太极拳经	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：拳法：80<br>使用后防御增加100	1 	1 	1	0	1	1	0	14	0	100	200090	0	0	0	0	0	0	0	0	0	0	0	0	(2,0,80)	0	0
920012	拜月七诀秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：内功：70<br>失传的掌法绝学	1 	1 	1	0	1	1	0	20	0	70006	200084	19	0	20106	0	7	920033	0	0	0	0	0	0	(1,5,70)	0	0
920013	飞刀秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：眼功：70<br>失传的暗器绝学	1 	1 	1	0	1	1	0	20	0	70034	200084	19	0	20803	0	7	920034	0	0	0	0	0	0	(1,0,70)	0	0
920014	佛山无影脚秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：实战：50<br>来自两广地区的腿法武功	1 	1 	1	0	1	1	0	20	0	70032	200084	19	0	21101	0	7	920035	0	0	0	0	0	0	(0,0,50)	0	0
920015	野球拳谱	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：实战：150<br>传说中小虾米无敌于天下的武功	1 	1 	1	0	1	1	0	20	0	70002	200084	19	0	20102	0	7	920036	0	0	0	0	0	0	(0,0,150)	0	0
920016	残花宝鉴秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：实战：150<br>失传的武功心法	50000 	10000 	1	0	1	1	0	23	0	60004	200084	19	0	20004	0	0	0	0	0	0	0	0	0	(0,0,150)	0	0
920017	东方宝典秘籍	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：武学：50<br>失传的武功心法	2000 	1000 	1	0	1	1	0	23	0	60003	200084	19	0	20003	0	0	0	0	0	0	0	0	0	(0,1,50)	0	0
920018	天剑经典	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：剑法：60<br>天剑门经典，可以增强50点攻击力	1 	1 	1	0	1	1	0	13	0	50	200089	0	0	0	0	0	0	0	0	0	0	0	0	(2,3,60)	0	0
920019	绝刀经典	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：刀法：60<br>使用后防御增加100	1 	1 	1	0	1	1	0	14	0	100	200090	0	0	0	0	0	0	0	0	0	0	0	0	(2,4,60)	0	0
920020	霹雳九天	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：暗器：60<br>失传的武功心法	1 	1 	1	0	1	1	0	20	0	70026	200084	19	0	20802	0	7	920037	0	0	0	0	0	0	(2,7,60)	0	0
920021	北冥神功	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：悟性：60<br>逍遥派的绝世武功	1 	1 	1	0	1	1	0	23	0	60011	200084	19	0	20011	0	0	0	0	0	0	0	0	0	(0,4,60)	0	0
920022	阿猴挽仙桃	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：悟性：50<br>小猴子给你的一本书，里面有许多猴子动作，好像是一本武功秘籍？	1 	1 	1	0	1	1	0	20	0	70047	200084	19	0	21103	0	7	920038	0	0	0	0	0	0	(0,4,50)	0	0
920023	唐家霸王枪	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：武学：120<br>唐家代代相传之武学，传说曾是兵器排行榜之首，但现已失传。	1 	1 	1	0	1	1	0	20	0	70042	200084	19	0	21110	0	7	920039	0	0	0	0	0	0	(0,1,120)	0	0
920024	十二路镇魂腿	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：武学：100<br>失传的腿法绝学	1 	1 	1	0	1	1	0	20	0	70043	200084	19	0	21111	0	7	920040	0	0	0	0	0	0	(0,1,100)	0	0
920025	风神腿法精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了风神腿法各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21141	200084	19	0	21142	200084	19	0	21143	200084	0	0	0	0	0	0	0
920026	如来九印精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了如来九印各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21144	200084	19	0	21145	200084	19	0	21146	200084	0	0	0	0	0	0	0
920027	打狗棍法精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了打狗棍法各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21147	200084	19	0	21148	200084	19	0	21149	200084	0	0	0	0	0	0	0
920028	独孤九剑精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了独孤九剑各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21150	200084	19	0	21151	200084	19	0	21152	200084	0	0	0	0	0	0	0
920029	诸子剑法精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了诸子剑法各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21127	200084	19	0	21128	200084	19	0	21129	200084	0	0	0	0	0	0	0
920030	醉棍精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了醉棍各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21153	200084	19	0	21154	200084	19	0	21155	200084	0	0	0	0	0	0	0
920031	飞瀑连环指精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了飞瀑连环指各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21156	200084	19	0	21157	200084	19	0	21158	200084	0	0	0	0	0	0	0
920032	逍遥棍法精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了逍遥棍法各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21159	200084	19	0	21160	200084	0	0	0	0	0	0	0	0	0	0	0
920033	拜月七诀精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了拜月七诀各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21161	200084	19	0	21162	200084	19	0	21163	200084	0	0	0	0	0	0	0
920034	小李飞刀精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了小李飞刀各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21164	200084	19	0	21165	200084	0	0	0	0	0	0	0	0	0	0	0
920035	佛山无影脚精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了佛山无影脚各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21166	200084	19	0	21167	200084	0	0	0	0	0	0	0	0	0	0	0
920036	野球拳精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了野球拳各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21168	200084	19	0	21169	200084	19	0	21170	200084	0	0	0	0	0	0	0
920037	霹雳九天精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了霹雳雷火弹各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21171	200084	19	0	21172	200084	0	0	0	0	0	0	0	0	0	0	0
920038	阿猴挽仙桃精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>你根据各种猴儿的画像所领略出来的招式精要。	1 	1 	1	0	1	1	0	19	0	21173	200084	19	0	21174	200084	19	0	21175	200084	0	0	0	0	0	0	0
920039	唐家霸王枪精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了唐家霸王枪各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21176	200084	19	0	21177	200084	19	0	21178	200084	0	0	0	0	0	0	0
920040	十二路镇魂腿精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了十二路镇魂腿各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21179	200084	19	0	21180	200084	19	0	21181	200084	0	0	0	0	0	0	0
920041	唐门大散手精要	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>记载了唐门大散手精要各招精要的抄本。	1 	1 	1	0	1	1	0	19	0	21278	200084	19	0	21279	200084	19	0	21280	200084	0	0	0	0	0	0	0
920042	唐门大散手	4	0	i00532	[5E0B08]【右键点击使用】[-]<br>使用条件：暗器：70<br>唐门的暗器绝学。	1 	1 	1	0	1	1	0	20	0	70060	200084	19	0	21281	0	7	920041	0	0	0	0	0	0	(2,7,70)	0	0
930001	白钥匙	0	0	i00537	可开启某些特定的箱子。	2000 	1000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930002	铁箱钥匙	0	0	i00537	可开启某些特定的箱子。	2000 	1000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930003	机关宝箱钥匙	0	0	i00539	可开启某些特定的箱子。	2000 	1000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930004	金钥匙	0	0	i00540	可开启某些特定的箱子。	2000 	1000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990001	黄金兽首戒	1	3	i00421	[5E0B08]【右键点击装备】[-]<br>暴击：5%<br>反击：5%<br>兽王庄纪玟赠送的物品。	0 	2000 	0	0	1	1	2	12	0	5	0	10	0	5	0	0	0	0	0	0	0	0	0	0	暴击：5% 反击：5% 兽王庄纪玟赠送的物品。	0
990002	橘中秘	3	0	i00261	记录着基础的象棋入门棋法。	1000 	500 	0	0	1	1	0	5	1	10	200041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990003	营养鸡汤	2	0	i00423	营养丰富的鸡汤，充满了母亲的爱。	0 	500 	0	0	1	1	0	1	5	100	200097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990004	娟绢	0	0	i00424	绣有「娟」字的手帕。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990005	兽王庄信物	0	0	i00425	由虎爪制成的坠子。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990006	松鹤伞	0	0	i00426	杭州有名的画伞。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990006	蚕砂	0	0	i00427	蚕粪。相传有药效	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990007	盐	0	0	i00428	调味料的一种。	50 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990008	布袋	0	0	i00429	丐帮信物。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990009	骰子	0	0	i00430	赌具的一种。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990010	蛇笛	0	0	i00431	据说吹奏此笛可控制蛇的行动。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990011	弹珠	0	0	i00432	童玩的一种。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990012	木剑	0	0	i00433	童玩的一种。注意不能对着人挥。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990013	蛇的雕像	1	3	i00434	[5E0B08]【右键点击装备】[-]<br>蛇的气息：周身一格内的敌方闪避降低15%、每回合损失5%气血。<br>神秘的雕像。	20000 	10000 	1	0	1	0	2	15	0	910008	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	蛇的气息：周身一格内的敌方闪避降低15%、每回合损失5%气血。	0
990014	鱼的雕像	1	3	i00435	[5E0B08]【右键点击装备】[-]<br>闪避：25<br>状态：破绽（自己）<br>佩戴之后虽然会增加自身被暴击的机率。但也会提高自身的闪避。	20000 	10000 	1	0	1	1	2	15	0	500011	0	11	0	25	0	0	0	0	0	200094	0	0	0	0	闪避：25 状态：破绽（自己）	0
990015	龟的雕像	1	3	i00436	[5E0B08]【右键点击装备】[-]<br>防御：100<br>防暴击：50%<br>可大幅提高自身的防御和降低被暴击机率	20000 	10000 	1	0	1	1	2	14	0	100	0	21	0	50	0	0	0	0	0	200094	0	0	0	0	防御：100 防暴击：50%	0
990016	蟹的雕像	1	3	i00437	[5E0B08]【右键点击装备】[-]<br>蟹的气息：防御力提升200点；阻挡等级提升4。<br>神秘的雕像。	20000 	10000 	1	0	1	0	2	15	0	910009	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	蟹的气息：防御力提升200点；阻挡等级提升4。	0
990017	蟾蜍的雕像	1	3	i00438	[5E0B08]【右键点击装备】[-]<br>状态：散功<br>蟾的气息：周身一格内的敌方每回合损失10%内力。<br>神秘的雕像。	20000 	10000 	1	0	1	0	2	15	0	910010	0	15	910012	0	0	0	0	0	0	200094	0	0	0	0	状态：散功 蟾的气息：周身一格内的敌方每回合损失10%内力。	0
990018	鹤的雕像	1	3	i00439	[5E0B08]【右键点击装备】[-]<br>鹤的气息：周身一格内友方暴击率提升15%；周身一格内敌方命中率降低15%。<br>神秘的雕像。	20000 	10000 	1	0	1	0	2	15	0	910011	0	0	0	0	0	0	0	0	0	200094	0	0	0	0	鹤的气息：周身一格内友方暴击率提升15%；周身一格内敌方命中率降低15%。	0
990019	谜语一	4	0	i00440	双沟大曲：一人执叉发号施令，一对瓜锤擦出火星，只见火星四面射，少时火星变金星。	0 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990020	谜语二	4	0	i00440	吴酒：半天不动，忽然一动，上面欢喜，下面好看。	0 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990021	谜语三	4	0	i00440	惠泉酒：当路一棵麻，不满三尺高，风来吹不动，雨来就开花。	0 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990022	谜语四	4	0	i00440	茅台：草家母亲生四女，大姐撑伞，二姐握拳，三姐红带紫，四姐紫带香。	0 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990023	谜语五	4	0	i00440	丹阳封缸酒：自南北朝时就以味轻花上露，色似洞中春名闻天下。	0 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990024	谜语六	4	0	i00440	江西麻姑酒：大叔有东西，样子真稀奇，有翅飞不起，无脚走千里。	0 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990025	药膏	2	0	i00441	杭州老妇人所卖的药膏，有神奇功效。	0 	0 	0	0	0	0	0	16	0	100	0	18	0	3	0	0	0	0	0	0	0	0	0	0	0	1
990026	肉包子	2	0	i00442	厨师烹饪的肉馅包子,产于杭州明月楼。	200 	0 	0	0	1	1	0	1	5	10	200097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990027	蟋蟀	0	0	i00443	那只蟋蟀勇猛异常，充满了活力，是个乞丐捉到的。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990028	菜包	0	0	i00444	素菜包，是杭州武大所做。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990029	一笼螃蟹	0	0	i00445	这送给养蚕人的螃蟹是杭州鱼贩求助你送的。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990030	粉红兔	0	0	i00446	据说来自苗疆的可爱变种兔子。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990031	彩虹胭脂	0	0	i00447	女子的化妆物品，在胭脂中为极品。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990032	毽子	0	0	i00448	童玩的一种。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990033	辣椒	0	0	i00449	成都特产，异常辛辣，让人涕泪纵横。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990034	百里香	0	0	i00578	一种独特的香料，香气浓郁，百里飘香。能宁神静心，且可消除肉的腥膻味。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990035	野熊肉	0	0	i00451	中国西南地区有一种美食特产因其的肉质远近闻名，那肉就是野生大熊肉。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
990036	稻香米	0	0	i00452	这种米食品种在烹煮的时候会散发出诱人香气，极为罕见。	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
